,SMILES,phase
6757,CN=Cc1ccccc1,0
6758,NC(=O)C(O)Nc1ccccc1,0
6759,COC(O)(O)Oc1ccccc1,0
6760,OCCCC(O)c1ccccc1,0
6761,OCNc1ccccc1,0
6762,OCc1cccc(C(O)O)c1,0
6763,OCC(O)Cc1ccccc1,0
6764,CC(C)(CO)c1ccc(O)cc1,0
6765,Oc1ccc(C(O)C(O)O)cc1,0
6766,OC(O)C(O)Cc1ccccc1,0
6767,CN(c1ccccc1)N(O)O,0
6768,CC(C)C(O)c1ccccc1,0
6769,CC(C)(N)c1ccc(O)cc1,0
6770,CN(C)Cc1ccc(Cl)cc1,0
6771,Oc1ccc(O)c(C(O)O)c1,0
6772,Nc1ccc(CO)nc1,0
6773,OC(O)c1cccc(Cl)c1,0
6774,CC(O)(CN)c1ccccc1,0
6775,OCN(O)c1ccccc1,0
6776,OCCN(O)c1ccccc1,0
6777,CC(C)(c1ccccc1)C(O)O,0
6778,CN(C)CCc1ccccc1,0
6779,OCC(O)c1cccc(O)c1,0
6780,COC(O)Cc1ccccc1,0
6781,OC(O)(O)c1ccccn1,0
6782,OC(O)NCc1ccccc1,0
6783,ON(O)Cc1ccccc1,0
6784,OCNCc1ccccc1,0
6785,COc1ccc(C(O)O)cc1,0
6786,CN(NO)c1ccccc1,0
6787,NCC(O)(O)Cc1ccccc1,0
6788,OCCc1ccccc1,0
6789,OCCc1ccccn1,0
6790,CON(O)c1ccccc1,0
6791,NCc1cccc(O)c1,0
6792,CN(CN)c1ccccc1,0
6793,CC(O)c1cccnc1,0
6794,OCc1ccc(C(O)O)cc1,0
6795,OCN(CO)Cc1ccc(Cl)cc1,0
6796,C=C(O)c1ccccc1,0
6797,COc1cccc(C(=O)O)c1,0
6798,NC(C(=O)O)c1ccccc1,0
6799,OCOc1ccccc1,0
6800,NC(CCl)c1ccccc1,0
6801,COC(O)Nc1ccccc1,0
6802,CN(Cc1ccccc1)C(O)O,0
6803,CC(O)(NCO)c1ccccc1,0
6804,COC(O)(O)c1ccccc1,0
6805,OCON(O)c1ccccc1,0
6806,CC(N)c1ccccn1,0
6807,OC=Nc1ccccc1,0
6808,Oc1cccnc1,0
6809,NCC(O)C(O)c1ccccc1,0
6810,CNCCc1ccccc1O,0
6811,O=C(O)c1ccc(Cl)nc1,0
6812,OCCC(O)(O)c1ccccc1,0
6813,CC(N)c1ccccc1Cl,0
6814,OC(O)C(O)c1ccccc1,0
6815,NC(OC(O)O)c1ccccc1,0
6816,CNC(O)(O)c1ccccc1,0
6817,OCOc1ccc(O)cc1,0
6818,CC(N)c1cccc(O)c1,0
6819,CCC(c1ccccc1)C(O)O,0
6820,COCC(O)c1ccccc1,0
6821,CNCc1cccc(Cl)c1,0
6822,O=C(NC(O)O)c1ccccc1,0
6823,CNCOc1ccccc1,0
6824,CC(c1ccccc1)C(O)O,0
6825,CNC(=O)Nc1ccccc1,0
6826,CC(C)c1ccccc1O,0
6827,Nc1ccc(C(O)O)cc1,0
6828,OC(O)Nc1ccccc1,0
6829,OC(O)(CCl)c1ccccc1,0
6830,CN(C)C(O)(O)c1ccccc1,0
6831,OC(O)Cc1ccccc1,0
6832,CN(CO)c1ccccc1,0
6833,NCc1ccccn1,0
6834,COC(=O)c1ccccc1,0
6835,NC(CC(O)O)c1ccccc1,0
6836,OC(O)=NC(O)c1ccccc1,0
6837,CC(c1ccccc1)N(C)C,0
6838,CC(C)(CO)c1ccccc1,0
6839,CC(N)C(C)c1ccccc1,0
6840,Nc1ccccc1C(O)O,0
6841,CNC(CO)c1ccccc1,0
6842,CN(O)C(O)c1ccccc1,0
6843,OC(O)c1ccncc1,0
6844,OC(O)c1cccnc1,0
6845,CNC(=O)Oc1ccccc1,0
6846,OC(O)CCc1ccccc1,0
6847,Nc1ccccn1,0
6848,NCCc1ccccc1Cl,0
6849,OCC(O)c1ccccc1O,0
6850,CC(C)c1ccc(O)cc1,0
6851,NCC(O)c1ccc(O)cc1,0
6852,OCOc1ccccc1O,0
6853,CC(O)c1cccc(O)c1,0
6854,CN(C)OC(O)c1ccccc1,0
6855,Nc1cncnc1N,0
6856,CC(O)C(O)c1ccccc1,0
6857,OC(O)c1ccc(S)cc1,0
6858,NC(=O)c1ccc(O)cc1,0
6859,OC(O)c1ccc(Cl)cc1,0
6860,OC(O)c1ccccc1Cl,0
6861,CNCC(=O)c1ccccc1,0
6862,CNCc1ccc(CO)cc1,0
6863,CC(C)(C(=O)O)c1ccccc1,0
6864,Oc1ccccc1CC(O)O,0
6865,O=C(CO)Nc1ccccc1,0
6866,CNC(=O)Cc1ccccc1,0
6867,CCC(NC)c1ccccc1,0
6868,OCc1cccc(O)c1O,0
6869,CN(C)Cc1ccccc1O,0
6870,Oc1cccc(O)c1,0
6871,OCC(O)c1ccc(O)cc1,0
6872,O=C(O)c1cccc(S)c1,0
6873,Nc1ccccc1OC(=O)O,0
6874,OCC(O)c1ccccc1,0
6875,CC(C(N)=O)c1ccccc1,0
6876,CN(CO)Cc1ccccc1,0
6877,CN(C)C(O)Cc1ccccc1,0
6878,NCc1ccccc1,0
6879,Oc1ccc(C(O)O)cc1O,0
6880,CN=C(O)Oc1ccccc1,0
6881,COc1ccccc1O,0
6882,CCC(O)C(O)c1ccccc1,0
6883,COCc1ccccc1O,0
6884,NCc1cccnc1,0
6885,NCc1ccc(O)cc1,0
6886,NC(c1ccccc1)C(O)O,0
6887,Nc1cnccn1,0
6888,OCC(CO)c1ccccc1,0
6889,CN(C)Cc1ccc(O)cc1,0
6890,CNC(O)c1ccc(O)cc1,0
6891,COC(O)c1ccccc1,0
6892,CC(O)c1ccc(O)cc1,0
6893,NCOCc1ccccc1,0
6894,CC(C(=O)O)c1ccccc1,0
6895,CN=CCc1ccccc1,0
6896,NCC(C(=O)O)c1ccccc1,0
6897,COC(C)C(O)c1ccccc1,0
6898,CCNC(C)c1ccccc1,0
6899,C=C(N)c1ccccc1,0
6900,CCN(C)Cc1ccccc1,0
6901,NC(CO)c1ccccc1,0
6902,CNCc1ccccn1,0
6903,CNC(Cl)c1ccccc1,0
6904,OCc1ccccn1,0
6905,CC(N)c1ccccc1O,0
6906,NCCc1ccccc1O,0
6907,OCOC(O)c1ccccc1,0
6908,Oc1ccc(C(O)O)cc1,0
6909,OCc1cccnc1,0
6910,Nc1cccc(C(O)O)c1,0
6911,CNCCc1ccccc1,0
6912,OC(O)=Nc1ccccc1,0
6913,CC(O)c1ccccc1,0
6914,O=C(OCO)c1ccccc1,0
6915,CC(O)(O)c1ccccc1,0
6916,OC(O)c1ccccn1,0
6917,CCN(C)C(O)c1ccccc1,0
6918,CNC(C)c1ccccc1,0
6919,NCOC(O)c1ccccc1,0
6920,NCCc1ccccc1,0
6921,COC(N)c1ccccc1,0
6922,O=C(O)Cc1ccccc1,0
6923,CCOC(O)c1ccccc1,0
6924,NC(OCO)c1ccccc1,0
6925,CCC(O)(O)c1ccccc1,0
6926,OCN(CO)Cc1ccccc1,0
6927,O=C(CO)c1ccccc1,0
6928,OCN(CO)c1ccccc1,0
6929,CN(O)c1ccccc1,0
6930,OCCC(O)c1ccccc1,0
6931,CNC(O)C(O)c1ccccc1,0
6932,OCc1ccc(O)c(O)c1,0
6933,OCc1ccc(O)cc1O,0
6934,CC(NCO)c1ccccc1,0
6935,CNC(O)c1ccccc1,0
6936,OC(O)OCc1ccccc1,0
6937,OCNC(O)c1ccccc1,0
6938,CN(C)C(O)c1ccccc1,0
6939,CNCC(C)c1ccccc1,0
6940,Oc1cccc(C(O)O)c1,0
6941,NC(CCO)c1ccccc1,0
6942,NCC(O)Cc1ccccc1,0
6943,CN(C)CC(O)c1ccccc1,0
6944,CNCc1cccc(O)c1,0
6945,CCNCc1ccccc1,0
6946,NC(=O)C(O)Cc1ccccc1,0
6947,CCC(N)c1ccccc1,0
6948,NCCc1ccc(Cl)cc1,0
6949,O=C(O)Nc1ccccc1,0
6950,OCc1cccc(O)c1,0
6951,NCC(O)c1ccccc1,0
6952,CNC(O)Cc1ccccc1,0
6953,CNCc1ccc(Cl)cc1,0
6954,O=C(O)NCc1ccccc1,0
6955,CN=C(O)c1ccccc1,0
6956,Oc1ccccc1C(O)O,0
6957,CNCc1ccccc1,0
6958,CN(CO)C(O)c1ccccc1,0
6959,CC(NC(=O)O)c1ccccc1,0
6960,CC(O)NC(C)c1ccccc1,0
6961,CN(C(=O)O)c1ccccc1,0
6962,OCc1ccc(O)cc1,0
6963,CN(C)C(O)c1ccc(O)cc1,0
6964,CNCc1ccccc1O,0
6965,Nc1cccc(C(=O)O)c1,0
6966,CN(c1ccccc1)C(O)O,0
6967,NC(=O)c1ccccc1,0
6968,COC(O)c1ccc(O)cc1,0
6969,O=C(NCO)c1ccccc1,0
6970,OC(O)c1ccccc1,0
6971,OCc1ccccc1O,0
6972,CC(N)c1ccccc1,0
6973,NCCC(O)c1ccccc1,0
6974,Oc1ccccc1O,0
6975,Nc1cccnc1,0
6976,CNCC(O)c1ccccc1,0
6977,C=C(C)C(=O)c1ccc(OC)cc1,0
6978,CCCCCCCC(=O)N(C)C,0
6979,O=C(O)c1ccc(Cl)c(Cl)c1,0
6980,CN1C(=O)Cc2ccccc2C1=O,0
6981,CC(C)(C)C(=O)O,0
6982,O=C(O)CCCCC(=O)O,0
6983,CNCCc1c[nH]c2ccccc12,0
6984,CCCCCCCCCC,0
6985,OC1CCCCCCC1,0
6986,CN(C)CCCNc1ccncc1,0
6987,CN1CCCCCC1,0
6988,CCOC(=O)CCCN,0
6989,CC(C)CO,0
6990,COc1ccc2[nH]ccc2c1,0
6991,CC(C)CCCO,0
6992,Cc1ccc(Cn2ccnc2)cc1,0
6993,CCC(=O)Nc1cccc(SC)c1,0
6994,C=CCCCCCCCC,0
6995,CCOC(=O)c1ccccc1O,0
6996,CCSc1ccccc1OC(C)=O,0
6997,CC(C)c1ccc(O)c(C(=O)O)c1,0
6998,CCCNCc1ccc(Cl)c(Cl)c1,0
6999,CC(=O)N1CCN(CC(=O)O)CC1,0
7000,COC(=O)CCCN1CCOCC1,0
7001,Cc1cc(=O)n(C)c2ccccc12,0
7002,CCCCCCOC(=O)CCC,0
7003,Cc1ccc2nc(N)nc(N)c2c1,0
7004,Cc1ccc2ccccc2c1,0
7005,Cc1cccc(-c2cccnc2)c1,0
7006,CCOC(=O)NCc1ccccc1,0
7007,CN(Cc1ccccc1)C1CC1,0
7008,CCCN1CCCc2ccccc21,0
7009,Cc1cc(C)c2ccccc2n1,0
7010,COCCOCCOCCOC,0
7011,Cc1c(C)c(O)c(C)c(C)c1O,0
7012,CCCn1c(N)nc2ccccc21,0
7013,COC(=O)c1ccc2c(c1)OCO2,0
7014,CSc1ccccc1OC(C)=O,0
7015,CCCCCC(O)c1ccccc1,0
7016,Cc1ccc(C=CC(=O)NO)cc1,0
7017,COC(=O)Nc1cc(Cl)ccc1O,0
7018,O=[N+]([O-])c1cccc2ccccc12,0
7019,CCCCCCCCCCCCI,0
7020,CCCCCCCCCl,0
7021,COc1ccc(F)c(C(N)=O)c1F,0
7022,CN(C)CCc1ccc(Cl)cc1Cl,0
7023,CCOc1ccc(CC(N)=O)cc1,0
7024,Cc1ccc2nc(C)cc(Cl)c2c1,0
7025,CCCc1nc2ccccc2[nH]1,0
7026,Cc1n[nH]c(=O)c2ccccc12,0
7027,CCCO,0
7028,CCOC(=O)CNC(C)=O,0
7029,Cc1ccc2sccc2c1,0
7030,CNC(=O)c1ccc(C(=O)O)cc1,0
7031,Cc1nc(C)c(C)nc1C,0
7032,CCCCC1CCCCC1,0
7033,COC(=O)c1cccc(O)c1OC,0
7034,CC(=O)NCc1cccc(CN)c1,0
7035,Cc1cc(C)cc(C)c1,0
7036,c1ccc(-n2cccc2)cc1,0
7037,CCOc1ccc(S(N)(=O)=O)cc1,0
7038,CCc1ccc2ccccc2c1O,0
7039,CCCCC(=O)c1ccc(F)cc1,0
7040,CNC(=O)Oc1ccc(SC)cc1,0
7041,CCCN(CCC)CCCC(=O)O,0
7042,CCCCCC(=O)OCC(=O)O,0
7043,COc1cc(OC)c(O)c(OC)c1,0
7044,COCCC(=O)O,0
7045,CCNC(=O)Cc1ccc(Br)cc1,0
7046,Cc1cccc2c1CCCC2=O,0
7047,CCCNCCCc1ccccc1,0
7048,COC(=O)CNC(=O)CC(C)C,0
7049,CCC(=O)O,0
7050,CCCCCOC(=O)CCC,0
7051,CCc1ccc(CCC(=O)O)nc1,0
7052,O=C(O)CCN1CCOCC1,0
7053,Cc1cc2ccccc2[nH]c1=O,0
7054,NCCCCCC(=O)O,0
7055,CC(=O)NC1CCCCC1,0
7056,CCCCCCCC(=O)O,0
7057,Cn1ccc(-c2cccc(Cl)c2)c1,0
7058,Cc1noc(N)c1-c1ccccc1,0
7059,CC(=O)OCCN(C)C,0
7060,CN1CCN(CC(=O)O)CC1,0
7061,CC(C)CNCCc1ccccn1,0
7062,CN1C(=O)C(=O)c2cc(F)ccc21,0
7063,Cc1ccc(CNC(C)C)cc1,0
7064,CCCCCCCCOCCCN,0
7065,CCNC(=O)Nc1ncccn1,0
7066,Cc1cccc(C2CCNCC2)c1,0
7067,Cc1ncc2ccccc2n1,0
7068,CCCNc1ccc(C(=O)O)cn1,0
7069,CC(=O)NCCO,0
7070,O=C(O)CCCCO,0
7071,Cc1c(C(=O)O)cccc1[N+](=O)[O-],0
7072,CNC(=O)CCCCCNC(C)=O,0
7073,Cc1ccc2[nH]c(C(=O)O)cc2c1,0
7074,COc1ccc2ncccc2c1,0
7075,CCCCNCc1ccccc1Br,0
7076,CC(=O)NNC(=O)c1ccncc1,0
7077,Cc1ccc2c(c1)CCC2=O,0
7078,Cc1ccc2cccc(C)c2c1,0
7079,CCOC(=O)C=Cc1ccccc1,0
7080,CCOc1ccc(CC(C)N)cc1,0
7081,CCCCCCOC(=O)C(C)C,0
7082,O=C(O)C1CCC1,0
7083,CC(N)C(=O)Nc1ccc(Cl)cc1,0
7084,CC(C)CCOCc1ccccc1,0
7085,CN(C)C(=O)Oc1ccc(Cl)cc1,0
7086,Cc1ccc(C)c(O)c1C,0
7087,CCCCc1ccc(C(=O)O)cc1,0
7088,Cc1c(O)c2ccccc2oc1=O,0
7089,COc1ccccc1CCC(=O)O,0
7090,CCCCOc1ccc(OC)cc1,0
7091,COc1ccc(OP(=O)(O)O)cc1,0
7092,COC(=O)C(N)Cc1ccccc1,0
7093,CSc1cccc(NCC(=O)O)c1,0
7094,CCCCCCCCS(N)(=O)=O,0
7095,COc1ccc(C)c(O)c1C(C)=O,0
7096,COC(=O)CNC(=O)c1cccs1,0
7097,Nc1ccc(C(=O)O)cc1N,0
7098,CCN(CC)C1CCCCC1,0
7099,CCCCCCCC=O,0
7100,CCOc1ccc(OCC)c(Cl)c1,0
7101,Cc1[nH]nc2ccccc12,0
7102,CCNC(=S)Nc1ccc(C)cc1,0
7103,CC(C)(C)c1ccc(C(N)=O)cc1,0
7104,COc1ccccc1C(=O)C(=O)O,0
7105,CCOC(=O)CC(C)C,0
7106,Cc1cc(Cl)c2ccc(Cl)cc2n1,0
7107,CCCCNCc1ccccc1,0
7108,Cc1cc2ccccc2c(=O)[nH]1,0
7109,CC(=O)CCC(C)C,0
7110,CNC(=O)CCN1CCOCC1,0
7111,O=C(O)CCCC(=O)O,0
7112,CCCCOC(=O)CCCC,0
7113,COC(=O)CCc1ccc(Cl)cc1,0
7114,C=CCCCCCCCC(=O)OC,0
7115,CCCCCNCC(N)=O,0
7116,CCCCCC(N)=O,0
7117,Clc1cccc2ccccc12,0
7118,CCCCCCCCCO,0
7119,CCCC(=O)NCCSC,0
7120,CN1CCc2cccc(Cl)c2CC1,0
7121,Cc1ccc(NC(=O)C(C)N)cc1,0
7122,COc1ccc(C(=O)C2CC2)cc1,0
7123,COC(=O)CCCC(=O)O,0
7124,CC(=O)CCCN(C)C,0
7125,O=C(O)c1ccc(Cl)cc1Cl,0
7126,CC(C)c1ccc2ccccc2n1,0
7127,CCOC(=O)CCC(=O)OCC,0
7128,CCCCNC(=O)OCCO,0
7129,Cc1ccc(NC(=O)N(C)C)cc1,0
7130,O=C(O)c1cc(Cl)cc(Cl)c1,0
7131,CCCCCCOCCO,0
7132,CC(=O)N1CCc2ccccc21,0
7133,COC(=O)CCc1ccc(N)cc1,0
7134,CCC(=O)Nc1ccc(Cl)c(Cl)c1,0
7135,CC(=O)Nc1ccc([N+](=O)[O-])cn1,0
7136,COC(=O)c1ccc(OC)c(O)c1,0
7137,Nc1ccc(C(=O)O)c(N)c1,0
7138,CCc1nc2ccccc2[nH]1,0
7139,CCCCNCc1cccc(Br)c1,0
7140,CC(C)Oc1cccc(C(=O)O)c1,0
7141,C=CCCCCCC,0
7142,CCCOC(=O)CC,0
7143,COC(=O)Cc1ccc(OC)cc1,0
7144,Cc1cc2nccnc2cc1C,0
7145,CCCCCCN,0
7146,O=C(O)CN1CCCCC1,0
7147,CCNCCC(=O)NCCC(=O)O,0
7148,CCC(=O)c1ccc2c(c1)OCO2,0
7149,COC(=O)c1ccc(OC)c(Cl)c1,0
7150,COC(=O)c1ccc(OC)cc1O,0
7151,COc1c(Cl)cc(C(=O)O)cc1Cl,0
7152,Cc1ccc(C(C)(C)C)c(O)c1,0
7153,COC(=O)CCc1ccccc1N,0
7154,CCCCCCCCCC(=O)O,0
7155,Cc1ccnc2c(N)cccc12,0
7156,NCCCC(=O)O,0
7157,Cc1ccccc1OC(=O)N(C)C,0
7158,C=CCOC(=O)CCCCCC,0
7159,CC(=O)c1c[nH]c2ccccc12,0
7160,Oc1cccc2c1CCCC2,0
7161,COc1cc(OC)cc(C(C)=O)c1,0
7162,CC(=O)Nc1ccc(C(C)C)cc1,0
7163,CN(C)CCCc1ccc(Br)cc1,0
7164,CCCCCCOC(N)=O,0
7165,COc1ccc(CCC(=O)O)cc1,0
7166,CCCCOC(=O)CCC(C)=O,0
7167,CN1CCCCC1,0
7168,CC(C)NC(=O)CN1CCNCC1,0
7169,NC1CCCCCC1,0
7170,CCN1CCCCC1,0
7171,Cc1ccnc2ccccc12,0
7172,O=C(O)c1cccc2ccccc12,0
7173,CNC(=O)Oc1cc(C)cc(C)c1,0
7174,Cc1nc(=O)c2cc(Cl)ccc2[nH]1,0
7175,CC(C)(C)C(=O)NCCCC(=O)O,0
7176,CCCCCCCCCCCCN,0
7177,CCN(CC)C(=O)c1cccnc1,0
7178,Cc1cc(N)n(-c2ccccc2)n1,0
7179,COC(=O)c1cccc(C)c1O,0
7180,CC(=O)N1CCN(C)CC1,0
7181,CCCCCCC(=O)OCC,0
7182,COC(=O)c1ccc2[nH]ccc2c1,0
7183,CN(C)C(=O)N(C)c1ccccc1,0
7184,CCCCCCCl,0
7185,OCc1cccc2ccccc12,0
7186,Cc1cccc(O)c1C,0
7187,CCCCCCc1ccc(N)cc1,0
7188,CCCCCCCCOC(C)=O,0
7189,CCCCCCCOC(C)=O,0
7190,Cc1nc2ccccc2c(=O)o1,0
7191,COc1cccc2ccc(=O)oc12,0
7192,CC(C)NC(=O)c1ccc(O)cc1,0
7193,CC(=O)Oc1ccc(C(C)=O)cc1,0
7194,CCCCCCn1ccccc1=O,0
7195,CN(C)C(=O)Oc1cccc(Cl)c1,0
7196,CCOC(=O)OCC,0
7197,COc1ccc2c(c1)CCC2=O,0
7198,COC(=O)c1cc(O)cc(OC)c1,0
7199,CC(=O)c1cc2ccccc2o1,0
7200,CCCCCCCC,0
7201,CNc1ccc2ccccc2n1,0
7202,CCCCCCOCCOCCO,0
7203,CCCOCCC,0
7204,CCN1CCN(C(=O)C2CC2)CC1,0
7205,COCC(=O)Nc1ccccc1Br,0
7206,CCCNC(=O)c1ccc(N)cc1,0
7207,CCC(C)=O,0
7208,CCCNCc1cc(Cl)ccc1Cl,0
7209,CNC(C)=O,0
7210,CCSc1nc2ccccc2[nH]1,0
7211,Cc1ccc2ccccc2c1C,0
7212,CCCOC(=O)c1ccc(N)cc1,0
7213,NCCC(=O)NCC(=O)O,0
7214,CC(=NNC(N)=O)c1ccccc1,0
7215,Cc1n[nH]c(C)c1-c1ccccc1,0
7216,COc1ccc(OS(N)(=O)=O)cc1,0
7217,CC(C)CCOc1ccc(O)cc1,0
7218,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0
7219,OC1CCC1,0
7220,Cc1cc(C)cc(OCC(=O)O)c1,0
7221,Cc1ccc(CCCN(C)C)cc1,0
7222,Cc1ccc2ccc(C)cc2c1,0
7223,COc1ccc2[nH]c(=O)[nH]c2c1,0
7224,CNCCOc1cccc(Cl)c1Cl,0
7225,Cc1ccc2ccccc2n1,0
7226,CCCc1cccc(C(C)C)c1O,0
7227,CNCCCC(=O)O,0
7228,CC(C)(C)OC(=O)NCC(=O)O,0
7229,Cc1ccc2c(C)cc(=O)oc2c1,0
7230,Cc1ccc(-c2ccccc2)cc1,0
7231,CNC(=O)c1cc2ccccc2o1,0
7232,CCCCOc1ccccc1OC,0
7233,CCOc1cccc(O)c1C(C)=O,0
7234,Cc1ccc(N2CCNCC2)cc1,0
7235,CCCOc1ccc(C(=O)O)cc1,0
7236,OC1CCCC1,0
7237,CNc1ccnc2cc(Cl)ccc12,0
7238,Cc1ccc2oc(=O)cc(C)c2c1,0
7239,CCCCCCCC(=O)Cl,0
7240,OC1CCCCC1,0
7241,CC(=O)NS(=O)(=O)c1ccccc1,0
7242,COc1ccc(CNC(C)C)cc1,0
7243,CCN(CC)CCO,0
7244,CCCCCCCCC(N)=O,0
7245,Cc1cccnc1-c1cccnc1,0
7246,Cn1cc(CCN)c2ccccc21,0
7247,COC(=O)c1c(O)cccc1OC,0
7248,CCCCCCCCCCO,0
7249,CC(=O)N(C)C,0
7250,Cc1cc(=O)oc2cc(Cl)ccc12,0
7251,CCCNCc1cc(Cl)cc(Cl)c1,0
7252,CCCCN1C(=O)CCC1=O,0
7253,CCCCCCCCCCCCBr,0
7254,COc1ccc(O)c(C(C)(C)C)c1,0
7255,CCOC(=O)CCCCCN,0
7256,NCc1cccc2ccccc12,0
7257,CCCCCCC(=O)NC(N)=O,0
7258,Cc1ccc(C(=O)O)o1,0
7259,CCCNCc1cc(F)cc(Cl)c1,0
7260,COc1ccc(NC(C)=O)cc1C,0
7261,CN(C)C=CC(=O)c1ccccc1,0
7262,Cc1ccc(-c2cccnc2)nc1,0
7263,CCOc1cc(N)ccc1C(=O)O,0
7264,CCCCCCCCBr,0
7265,CC(=O)Oc1ccc(Cl)cc1Cl,0
7266,CCOC(=O)Cc1ccccc1O,0
7267,CC(=O)c1c(C)cccc1O,0
7268,CCNCCCCCCCN,0
7269,OCCCCCO,0
7270,CCCCOCC,0
7271,CCc1cccc(C(C)C)c1O,0
7272,CCN(CC)CCC(=O)OC,0
7273,CC(=O)NCCCCCC(=O)O,0
7274,COc1ccc(C(C)=O)c(OC)c1,0
7275,CC(C)OC(=O)c1ccc(N)cc1,0
7276,CCCCCCCCCCN,0
7277,CCCCN(CCCC)CCCC,0
7278,CC(C)C(=O)OCc1ccccc1,0
7279,COC(=O)CNC(=O)C(C)C,0
7280,CCCC(=O)NNc1ccccc1,0
7281,CC(=O)CCC(=O)c1ccccc1,0
7282,Nc1ccc(O)c(C(=O)O)c1,0
7283,Cc1nc(N)nc2ccccc12,0
7284,CCCC(=O)NCc1ccccc1,0
7285,C=CCN(C)Cc1ccccc1,0
7286,CCCCN(CCO)CCCC,0
7287,COC(=O)C=Cc1ccc(Cl)cc1,0
7288,Cn1cc(C(=O)O)c2ccccc21,0
7289,CNC(C)(C)Cc1ccc(Cl)cc1,0
7290,CCC(=O)Nc1ccc(F)c(Cl)c1,0
7291,Cc1ccc(COCC(=O)O)cc1,0
7292,CC(=O)NC(C)Cc1ccccc1,0
7293,CN(C)CCCc1cccnc1,0
7294,Cc1nc2cc(Cl)ccc2n1C,0
7295,CCCCCCOC(C)=O,0
7296,CN(C)C(=O)C=Cc1ccccc1,0
7297,Cn1c(=O)c(O)cc2ccccc21,0
7298,c1ccc2ccccc2c1,0
7299,CCOC(=O)C(=O)OCC,0
7300,OCCCCCCO,0
7301,COC(=O)CCCCC(=O)O,0
7302,CCCCCCNC(=O)NC,0
7303,CCNC(=O)C(=O)NCC(=O)O,0
7304,OCCCCO,0
7305,NCCCCCCC(=O)O,0
7306,CCCCCC(=O)O,0
7307,CCN1CCC(C(N)=O)CC1,0
7308,CNc1ccc2ccccc2c1,0
7309,CCCCC(C)=O,0
7310,CCCCCCCCC(=O)OCC,0
7311,CCCNCc1ccc(OC)cc1,0
7312,CC(=O)Nc1nc2ccccc2[nH]1,0
7313,CC1CCN(CCCN)CC1,0
7314,CCCc1cccc(CC)c1O,0
7315,NCCCCCO,0
7316,CC(=O)NCC(=O)OCC(=O)O,0
7317,NCC(=O)NCCCC(=O)O,0
7318,Cn1c(=O)oc2ccccc2c1=O,0
7319,Cc1ccc(C)c2c(C)cccc12,0
7320,CCCCCNCc1ccccc1,0
7321,CC(=O)NNCCc1ccccc1,0
7322,C=C(C)C(=O)OCc1ccccc1,0
7323,Cc1cccc(C)c1NC(=O)NN,0
7324,CNCc1ccc(C(F)(F)F)cc1,0
7325,Cn1cc(C(N)=O)c2ccccc21,0
7326,Cc1cc(C)c2ccccc2c1,0
7327,CN1CCc2ccccc2C1,0
7328,CCOC(=O)CSc1ccccn1,0
7329,CCCCNCC,0
7330,CNCCCOc1ccccc1,0
7331,c1ccc(C2CCCC2)cc1,0
7332,CCCC(=O)OCC,0
7333,CCCCc1ccc(C(=O)O)nc1,0
7334,CC(C)CC(=O)O,0
7335,NCCCCCCCC(=O)O,0
7336,CC(=O)Nc1nc(C)cs1,0
7337,NC(=O)NCCC(=O)O,0
7338,CC(=O)c1cccc(C)c1C(=O)O,0
7339,CCCC(=O)NCC(C)C,0
7340,Cc1ccc2nc(N)ccc2c1,0
7341,CCCCCN(C)C,0
7342,COC(=O)Nc1cc(Cl)cc(Cl)c1,0
7343,COc1ccc(CC2CC2)cc1,0
7344,CSc1nc2ccccc2s1,0
7345,Nc1cccc(C(=O)O)c1O,0
7346,CC(=O)C(C)C,0
7347,Cc1cc(C)cc(O)c1,0
7348,CCn1c(=O)[nH]c2ccccc21,0
7349,NC1CCCCC1,0
7350,Cc1cc2ccccc2cc1N,0
7351,O=C(O)c1cc(Cl)ccc1Cl,0
7352,CC(=O)Nc1ccc(C(C)=O)cc1,0
7353,CC(C)OC(=O)Cc1ccccc1,0
7354,CCCCNC(=O)CCl,0
7355,Cc1ccc2c(N)c(C)ccc2c1,0
7356,COc1cccc2ccc(C)nc12,0
7357,CC(C)(N)Cc1ccccc1Cl,0
7358,O=C(CO)N1CCCC1,0
7359,CN(C)CCCc1ccc(O)cc1,0
7360,CCc1cc(=O)c2ccccc2o1,0
7361,Cc1ccccc1Cn1ccnc1,0
7362,CCCCCC(C)=O,0
7363,Cn1cnc2cc(C(=O)O)ccc21,0
7364,COc1ccc2oc(=O)ccc2c1,0
7365,CCCCCC(=O)C(=O)OCC,0
7366,Cc1ccc2cc(C)ccc2c1,0
7367,COc1ccc(C=CC(=O)O)cc1,0
7368,CC(=O)Nc1ccccc1[N+](=O)[O-],0
7369,CCCNCCC,0
7370,Cc1ccc2[nH]ccc(=O)c2c1,0
7371,CCOc1cccc2cccnc12,0
7372,CCCc1ccc(OC(C)=O)cc1,0
7373,CN(C)CCCCCCN(C)C,0
7374,CCC(=O)c1ccc(O)cc1C,0
7375,CCc1ccc(O)c2ncccc12,0
7376,CCCCCCCOC(N)=O,0
7377,CCCCCCCCCCCCCl,0
7378,Cc1cccc(Cn2ccnc2)c1,0
7379,CN1CCN(c2cccnc2)CC1,0
7380,ClCCN1CCCC1,0
7381,Cc1ccc(C)o1,0
7382,COC(=O)COc1ccccc1C,0
