,SMILES,DBPP_SCORE,SMILES_1
960,N[C@@H](CC(=O)O)Cn1nnc(-c2ccc(Oc3ncc(Cl)cc3F)cc2)n1,0.0168703,N[C@@H](CC(O)=O)CN1N=NC(=N1)c2ccc(cc2)Oc3ncc(Cl)cc3F
961,N[C@H](CO)Cn1ccc(-c2ccc(Oc3ncc(-c4ccn[nH]4)cc3F)cc2)n1,0.013871284,N[C@H](CO)CN1C=CC(=N1)c2ccc(cc2)Oc3ncc(cc3F)C4=CC=NN4
962,O=C(O)c1ccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1,0.137614391,OC(=O)c6ccc(CN1C[C@@H]2C[C@H]1CN2Cc3ccc(cc3)Oc4ccc(cc4)C5=NC=CO5)cc6
963,CN1CCN(Cc2ccc(Oc3ccc(-c4ccn[nH]4)cn3)cn2)CC1,0.055137096,CN4CCN(Cc1ccc(cn1)Oc2ccc(cn2)C3=CC=NN3)CC4
964,CN(C)Cc1ccc(Oc2ccc(-c3ccn[nH]3)cn2)cn1,0.043067624,CN(C)Cc1ccc(cn1)Oc2ccc(cn2)C3=CC=NN3
965,c1cc(-c2ccc(Oc3ccc(CN4CCCC4)nc3)nc2)[nH]n1,0.010323571,C(c1ccc(cn1)Oc2ccc(cn2)C3=CC=NN3)N4CCCC4
966,c1cc(-c2ccc(Oc3ccc(CN4CCCCC4)nc3)nc2)[nH]n1,0.016878567,C(c1ccc(cn1)Oc2ccc(cn2)C3=CC=NN3)N4CCCCC4
967,OC1CCN(Cc2ccc(Oc3ccc(-c4ccn[nH]4)cn3)cn2)CC1,0.006795382,OC4CCN(Cc1ccc(cn1)Oc2ccc(cn2)C3=CC=NN3)CC4
968,CN(C)CCc1nnc2cc(-c3ccccc3)c3cc(Cl)ccc3n12,0.202743555,CN(C)CCc1nnc2cc(c3ccccc3)c4cc(Cl)ccc4n12
969,Cc1[nH]c2c(-c3ccccc3)c(-c3ccccc3)nn2c(=O)c1-c1ccc2ncccc2c1,0.340848091,CC1=C(C(=O)n2nc(c3ccccc3)c(c4ccccc4)c2N1)c5ccc6ncccc6c5
970,COc1ccc(-c2c(Nc3ccccn3)[nH]c3c(C4=CCCCC4)c(-c4ccccc4)nn3c2=O)cc1,0.155654795,COc1ccc(cc1)C2=C(Nc3ccccn3)Nc4c(C5=CCCCC5)c(nn4C2=O)c6ccccc6
971,CN(C)c1nc(=O)n(-c2ccccc2)c2cc(Cl)ccc12,0.057946008,CN(C)C1=NC(=O)N(c2ccccc2)c3cc(Cl)ccc13
972,COc1ccc(-n2cc3cnc(NCC(F)(F)F)nc3c(-c3ccc(Br)cc3)c2=O)cc1,0.961873856,COc1ccc(cc1)N2C=C3C=NC(=NC3=C(C2=O)c4ccc(Br)cc4)NCC(F)(F)F
973,Cn1cc2cc(-n3cc4cnc(NCC(F)(F)F)nc4c(-c4ccc(Cl)cc4)c3=O)ccc2n1,0.414389613,Cn1cc2cc(ccc2n1)N3C=C4C=NC(=NC4=C(C3=O)c5ccc(Cl)cc5)NCC(F)(F)F
974,CCOc1ccc2c(=O)n(-c3ccc4nc5n(c4c3)CCN(C)C5)c(=O)n(-c3ccc(OC(F)F)cc3)c2n1,0.254635511,CCOc1ccc2C(=O)N(C(=O)N(c3ccc(OC(F)F)cc3)c2n1)c4ccc5nc6CN(C)CCn6c5c4
975,COc1ccc(-c2nccc3[nH]nc(C4CC4)c23)cc1,0.001029933,[nH]1nc(c2c1ccnc2-c3ccc(cc3)OC)C4CC4
976,FC(F)Oc1ccc(-c2nccc3[nH]nc(C4CC4)c23)cc1,0.00424706,FC(F)Oc1ccc(cc1)-c2nccc3[nH]nc(c32)C4CC4
977,[O-][n+]1ccc2[nH]nc(C3CC3)c2c1-c1ccc(OC(F)F)cc1,0.001078304,[n+]3(c(c1c([nH]nc1C2CC2)cc3)-c4ccc(cc4)OC(F)F)[O-]
978,COc1ccc(-c2c3c(C4CC4)n[nH]c3cc[n+]2[O-])cc1,0.001847032,[n+]3(c(c1c([nH]nc1C2CC2)cc3)-c4ccc(cc4)OC)[O-]
979,O=c1ccc2[nH]nc(C3CC3)c2n1-c1ccc(OC(F)F)cc1,0.010214244,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=CC4=O
980,N#Cc1cc2[nH]nc(C3CC3)c2c(-c2ccc(OC(F)F)cc2)n1,0.001870151,FC(F)Oc1ccc(cc1)-c2nc(cc3[nH]nc(c32)C4CC4)C#N
981,COc1ccc(-c2cc3[nH]nc(C4CC4)c3c(-c3ccc(OC(F)F)cc3)n2)cc1,0.111492632,FC(F)Oc1ccc(cc1)-c2nc(cc3[nH]nc(c32)C4CC4)-c5ccc(cc5)OC
982,COc1ccc(-c2cc3[nH]nc(C4CC4)c3n(-c3ccc(OC(F)F)cc3)c2=O)cc1,0.008922161,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c5ccc(cc5)OC
983,O=c1c(-c2ccccc2)cc2[nH]nc(C3CC3)c2n1-c1ccc(OC(F)F)cc1,0.008584367,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c5ccccc5
984,O=c1c(-c2ccc(O)cc2)cc2[nH]nc(C3CC3)c2n1-c1ccc(OC(F)F)cc1,0.006062875,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c5ccc(cc5)O
985,COc1ccc(-c2cc3[nH]nc(C4CC4)c3n(-c3ccc(OC(F)F)cc3)c2=O)cn1,0.016057457,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c5cnc(cc5)OC
986,COc1ccc(-c2cc3[nH]nc(C4CC4)c3n(-c3ccc(OC(F)F)cc3)c2=O)nc1,0.023828211,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c5ncc(cc5)OC
987,Cn1cc(-c2cc3[nH]nc(C4CC4)c3n(-c3ccc(OC(F)F)cc3)c2=O)ccc1=O,0.015981775,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)C5=CN(C(=O)C=C5)C
988,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.035849462,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5cn(nc5cc6)C
989,Cn1cc2ccc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)cc4)c3=O)cc2n1,0.041715644,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5nn(cc5cc6)C
990,Cc1nc2ccc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)cc4)c3=O)cc2n1C,0.269508317,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5n(c(nc5cc6)C)C
991,Cn1nnc2ccc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)cc4)c3=O)cc21,0.013995786,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5n(nnc5cc6)C
992,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(Cl)cc4)c3=O)ccc2n1,0.038992071,Clc1ccc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5cn(nc5cc6)C
993,COc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cc1,0.017922943,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ccc(cc5)OC)C6CC6)C
994,Cc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cc1,0.018457786,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ccc(cc5)C)C6CC6)C
995,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)nc4)c3=O)ccc2n1,0.013588846,FC(F)Oc1ncc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5cn(nc5cc6)C
996,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(OC(F)F)cn4)c3=O)ccc2n1,0.030896974,FC(F)Oc1cnc(cc1)N4c2c([nH]nc2C3CC3)C=C(C4=O)c6cc5cn(nc5cc6)C
997,Cc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)nc1,0.01636454,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ncc(cc5)C)C6CC6)C
998,Cc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cn1,0.020186459,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5cnc(cc5)C)C6CC6)C
999,CNc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cn1,0.092506883,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5cnc(cc5)NC)C6CC6)C
1000,Cc1ncc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cn1,0.027117832,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5cnc(nc5)C)C6CC6)C
1001,CCc1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cn1,0.010223918,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5cnc(cc5)CC)C6CC6)C
1002,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(CCO)cc4)c3=O)ccc2n1,0.015480588,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ccc(cc5)CCO)C6CC6)C
1003,Cn1cc2cc(-c3cc4[nH]nc(C5CC5)c4n(-c4ccc(CO)cc4)c3=O)ccc2n1,0.028789518,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ccc(cc5)CO)C6CC6)C
1004,C[C@@H](O)c1ccc(-n2c(=O)c(-c3ccc4nn(C)cc4c3)cc3[nH]nc(C4CC4)c32)cc1,0.121272764,n1(nc2c(c1)cc(cc2)C4=Cc3[nH]nc(c3N(C4=O)c5ccc(cc5)[C@H](O)C)C6CC6)C
1005,CCc1n[nH]c2cc(-c3ccc4nn(C)cc4c3)c(=O)n(-c3ccc(OC(F)F)cc3)c12,0.007097228,FC(F)Oc1ccc(cc1)N3c2c([nH]nc2CC)C=C(C3=O)c5cc4cn(nc4cc5)C
1006,Cc1n[nH]c2cc(-c3ccc4nn(C)cc4c3)c(=O)n(-c3ccc(OC(F)F)cc3)c12,0.023840121,FC(F)Oc1ccc(cc1)N3c2c([nH]nc2C)C=C(C3=O)c5cc4cn(nc4cc5)C
1007,Cn1cc2cc(-c3cc4[nH]nc([C@H]5CCOC5)c4n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.055564224,FC(F)Oc1ccc(cc1)N4c2c([nH]nc2[C@@H]3COCC3)C=C(C4=O)c6cc5cn(nc5cc6)C
1008,Oc1nc2c(C3CC3)nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2cc1Br,0.084158724,Oc1nc2c(nn(c2cc1Br)C(c3ccccc3)(c4ccccc4)c5ccccc5)C6CC6
1009,Clc1ccc2[nH]ncc2n1,0.761030219,Clc1ccc2[nH]ncc2n1
1010,Clc1ccc2c(n1)c(C1CC1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1,0.218263954,Clc1ccc2c(n1)c(nn2C(c3ccccc3)(c4ccccc4)c5ccccc5)C6CC6
1011,O=c1c(Br)cc2c(c(C3CC3)nn2C(c2ccccc2)(c2ccccc2)c2ccccc2)n1-c1ccc(OC(F)F)cc1,0.206951342,FC(F)Oc1ccc(cc1)N2C(=O)C(=Cc3c2c(nn3C(c4ccccc4)(c5ccccc5)c6ccccc6)C7CC7)Br
1012,Cn1cc2cc(-c3cc4c([nH]c3=O)c(C3CC3)nn4C(c3ccccc3)(c3ccccc3)c3ccccc3)ccc2n1,0.799263584,Cn1cc2cc(ccc2n1)C3=Cc4c(NC3=O)c(nn4C(c5ccccc5)(c6ccccc6)c7ccccc7)C8CC8
1013,O=c1[nH]c2c(Br)n(C(c3ccccc3)(c3ccccc3)c3ccccc3)nc2cc1Br,0.680303276,BrC1=Cc2nn(c(Br)c2NC1=O)C(c3ccccc3)(c4ccccc4)c5ccccc5
1014,O=c1c(Br)cc2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c(Br)c2n1-c1ccc(OC(F)F)cc1,0.297923195,FC(F)Oc1ccc(cc1)N2C(=O)C(=Cc3nn(c(Br)c23)C(c4ccccc4)(c5ccccc5)c6ccccc6)Br
1015,Cn1cc2cc(-c3cc4nn(C(c5ccccc5)(c5ccccc5)c5ccccc5)c(Br)c4n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.382196728,Cn1cc2cc(ccc2n1)C3=Cc4nn(c(Br)c4N(C3=O)c5ccc(OC(F)F)cc5)C(c6ccccc6)(c7ccccc7)c8ccccc8
1016,Cn1cc2cc(-c3cc4c(c(Br)nn4C(c4ccccc4)(c4ccccc4)c4ccccc4)n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.422336867,Cn1cc2cc(ccc2n1)C3=Cc4c(N(C3=O)c5ccc(OC(F)F)cc5)c(Br)nn4C(c6ccccc6)(c7ccccc7)c8ccccc8
1017,Clc1ccc2c(n1)c(I)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1,0.901465618,Clc1ccc2c(n1)c(I)nn2C(c3ccccc3)(c4ccccc4)c5ccccc5
1018,O=c1ccc2c([nH]1)c(C1CC1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1,0.157737705,O=C1Nc2c(C=C1)n(nc2C3CC3)C(c4ccccc4)(c5ccccc5)c6ccccc6
1019,Cn1cc2cc(-c3cc4c(c(C5CC5)nn4C(c4ccccc4)(c4ccccc4)c4ccccc4)n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.673424635,Cn1cc2cc(ccc2n1)C3=Cc4c(N(C3=O)c5ccc(OC(F)F)cc5)c(nn4C(c6ccccc6)(c7ccccc7)c8ccccc8)C9CC9
1020,Cn1cc2cc(-c3cc4c(c(C5CC5)nn4C(c4ccccc4)(c4ccccc4)c4ccccc4)n(-c4ccc(OC(F)F)nc4)c3=O)ccc2n1,0.467014457,Cn1cc2cc(ccc2n1)C3=Cc4c(N(C3=O)c5ccc(OC(F)F)nc5)c(nn4C(c6ccccc6)(c7ccccc7)c8ccccc8)C9CC9
1021,Clc1ccc2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2n1,0.845881433,Clc1ccc2nn(cc2n1)C(c3ccccc3)(c4ccccc4)c5ccccc5
1022,O=c1ccc2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2[nH]1,0.078614559,O=C1Nc2cn(nc2C=C1)C(c3ccccc3)(c4ccccc4)c5ccccc5
1023,Cn1cc2cc(-c3cc4[nH]nc(Br)c4n(-c4ccc(OC(F)F)cc4)c3=O)ccc2n1,0.195279387,Cn1cc2cc(ccc2n1)C3=Cc4[nH]nc(Br)c4N(C3=O)c5ccc(OC(F)F)cc5
1024,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.041373869,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OC)=C1
1025,CCC(C)c1cc(OC)c(I)cc1Oc1cnc(N)nc1N,0.03898223,CC(CC)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OC)=C1
1026,CC(C)c1cc(O)c(I)cc1Oc1cnc(N)nc1N,0.003448864,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(O)=C1
1027,CCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.012849259,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCC)=C1
1028,CCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.023872386,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCCC)=C1
1029,CCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.027281972,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OCCCC)C(I)=C2
1030,CCC(C)Oc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.034403431,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC(C)CC)C(I)=C2
1031,CCCC(C)Oc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.025814026,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OC(C)CCC)=C1
1032,CC(C)CCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.029439455,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCCC(C)C)=C1
1033,CCCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.018471708,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCCCCC)=C1
1034,CCCCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,0.074704712,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OCCCCCC)C(I)=C2
1035,CC(C)c1cc(OCC2CC2)c(I)cc1Oc1cnc(N)nc1N,0.074167589,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCC3CC3)=C1
1036,CC(C)c1cc(OCC2CCC2)c(I)cc1Oc1cnc(N)nc1N,0.014645022,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCC3CCC3)=C1
1037,CC(C)c1cc(OCC2CCCC2)c(I)cc1Oc1cnc(N)nc1N,0.013501644,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCC3CCCC3)=C1
1038,CC(C)c1cc(OCC2CCCCC2)c(I)cc1Oc1cnc(N)nc1N,0.118331297,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OCC3CCCCC3)C(I)=C2
1039,CC(C)c1cc(OCCc2ccccc2)c(I)cc1Oc1cnc(N)nc1N,0.015580826,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(I)C(OCCC3=CC=CC=C3)=C1
1040,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccccc1,0.00871395,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=CC=C3)C(OC)=C1
1041,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccccc1Cl,0.101312336,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=CC=C3Cl)=C2
1042,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cccc(Cl)c1,0.027708804,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=CC(Cl)=C3)=C2
1043,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(Cl)cc1,0.056454764,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(Cl)C=C3)C(OC)=C1
1044,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc2ccccc2c1,0.168672946,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC(C=CC=C4)=C4C=C3)C(OC)=C1
1045,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(F)cc1,0.05744059,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(F)C=C3
1046,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C)cc1,0.028981672,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(C)C=C3
1047,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(F)(F)F)cc1,0.094144099,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(C(F)(F)F)C=C3)C(OC)=C1
1048,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(OC(F)(F)F)cc1,0.240158335,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(OC(F)(F)F)C=C3)C(OC)=C1
1049,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(O)cc1,0.005691968,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(O)C=C3
1050,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(=O)O)cc1,0.177821578,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(C(O)=O)C=C3
1051,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc2c(c1)OCO2,0.022829112,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(OCO4)C4=C3)C(OC)=C1
1052,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc2c(c1)OCCO2,0.044635193,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC(OCCO4)=C4C=C3)=C2
1053,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(C)C)cc1,0.241094672,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(C(C)C)C=C3
1054,COc1ccc(-c2cc(Oc3cnc(N)nc3N)c(C(C)C)cc2OC)cc1,0.007600065,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(OC)C=C3
1055,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(C)(C)C)cc1,0.114787621,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=C(C(C)(C)C)C=C3
1056,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(-c2ccccc2)cc1,0.283503322,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=C(C4=CC=CC=C4)C=C3)=C2
1057,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccncc1,0.302690071,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=NC=C3)=C2
1058,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cccc(C(F)(F)F)c1,0.117542262,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC=CC(C(F)(F)F)=C3
1059,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.222274431,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3
1060,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cc(F)cc(F)c1,0.052574423,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC(F)=CC(F)=C3
1061,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cc(Cl)cc(Cl)c1,0.188298202,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C3=CC(Cl)=CC(Cl)=C3
1062,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cc(C)cc(C)c1,0.042406342,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC(C)=CC(C)=C3)=C2
1063,COc1cc(OC)cc(-c2cc(Oc3cnc(N)nc3N)c(C(C)C)cc2OC)c1,0.032905722,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC(OC)=CC(OC)=C3)=C2
1064,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(Cl)c(Cl)c1,0.034297427,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=C(Cl)C(Cl)=C3)=C2
1065,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(Cl)c(C(F)(F)F)c1,0.075255372,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=C(Cl)C(C(F)(F)F)=C3)=C2
1066,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(F)(F)F)c(Cl)c1,0.108034183,NC1=NC(N)=NC=C1OC2=C(C(C)C)C=C(OC)C(C3=CC=C(C(F)(F)F)C(Cl)=C3)=C2
1067,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1C,0.380955633,COC1=CC(C(C)C)=C(OC2=CN=C(N)N=C2N)C=C1C
1068,CCc1cc(Oc2cnc(N)nc2N)c(C(C)C)cc1OC,0.347921543,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(CC)C(OC)=C1
1069,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1C1CC1,0.021032456,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3CC3)C(OC)=C1
1070,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1CC(C)C,0.022685043,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(CC(C)C)C(OC)=C1
1071,COc1cc(C(C)C)c(Oc2cnc(NC(C)=O)nc2NC(C)=O)cc1I,0.386131284,CC(C)C1=C(OC2=CN=C(NC(C)=O)N=C2NC(C)=O)C=C(I)C(OC)=C1
1072,CCc1cc(Oc2cnc(N)nc2N)c(C(C)CC)cc1OC,0.009139801,CC(CC)C1=C(OC2=CN=C(N)N=C2N)C=C(CC)C(OC)=C1
1073,COc1ccc(Oc2cnc(N)nc2N)cc1-c1ccc(C(F)(F)F)cc1,0.042062124,NC1=NC(N)=NC=C1OC2=CC=C(OC)C(C3=CC=C(C(F)(F)F)C=C3)=C2
1074,COc1ccc(Oc2cnc(N)nc2N)cc1-c1ccc(OC(F)(F)F)cc1,0.081573112,NC1=NC(N)=NC=C1OC2=CC=C(OC)C(C3=CC=C(OC(F)(F)F)C=C3)=C2
1075,CCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(F)(F)F)cc1,0.136208392,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(C(F)(F)F)C=C3)C(OCCCC)=C1
1076,CCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1ccc(C(C)C)cc1,0.078889255,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(C(C)C)C=C3)C(OCCCC)=C1
1077,CCCCOc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1-c1cc(Cl)cc(Cl)c1,0.115524607,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC(Cl)=CC(Cl)=C3)C(OCCCC)=C1
1078,CC(C)c1ccc(-c2cc(Oc3cnc(N)nc3N)c(C(C)C)cc2OCC2CC2)cc1,0.332838824,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(C(C)C)C=C3)C(OCC4CC4)=C1
1079,CC(C)c1cc(OCC2CC2)c(-c2ccc(OC(F)(F)F)cc2)cc1Oc1cnc(N)nc1N,0.391022436,CC(C)C1=C(OC2=CN=C(N)N=C2N)C=C(C3=CC=C(OC(F)(F)F)C=C3)C(OCC4CC4)=C1
