SMILES,phase
COCCOC1C(O)C(COP(O)(=S)OC2C(COP(O)(=S)OC3C(COP(O)(=S)OC4C(COP(O)(=S)OC5C(COP(O)(=S)OC6CC(n7cc(C)c(N)nc7=O)OC6COP(O)(=S)OC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(O)(=S)OC6CC(n7cnc8c(N)ncnc87)OC6COP(O)(=S)OC6CC(n7cc(C)c(N)nc7=O)OC6COP(O)(=S)OC6CC(n7cc(C)c(N)nc7=O)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cnc8c(=O)[nH]c(N)nc87)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(O)(=S)OC6CC(n7cc(C)c(N)nc7=O)OC6COP(O)(=S)OC6C(COP(O)(=S)OC7C(COP(O)(=S)OC8C(COP(O)(=S)OC9C(COP(O)(=S)OC%10C(CO)OC(n%11cnc%12c(N)ncnc%12%11)C%10OCCOC)OC(n%10cnc%11c(=O)[nH]c(N)nc%11%10)C9OCCOC)OC(n9cc(C)c(N)nc9=O)C8OCCOC)OC(n8cc(C)c(=O)[nH]c8=O)C7OCCOC)OC(n7cc(C)c(=O)[nH]c7=O)C6OCCOC)OC(n6cc(C)c(=O)[nH]c6=O)C5OCCOC)OC(n5cc(C)c(=O)[nH]c5=O)C4OCCOC)OC(n4cc(C)c(=O)[nH]c4=O)C3OCCOC)OC(n3cnc4c(N)ncnc43)C2OCCOC)OC1n1cc(C)c(=O)[nH]c1=O,2
CC12CCC3c4ccc(OS(N)(=O)=O)cc4CCC3C1CCC2O,2
FC(F)(F)c1cccnc1-c1ccc(-c2nc3ccc(Br)cc3[nH]2)nc1,2
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,2
Cc1ccc(=O)n(-c2ccc(O)cc2)c1,2
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,2
CC1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc32)C(CN2CCOCC2C)CN1,2
CC1OC(O)C(N)C(O)C1N,2
CCC(C)CC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,2
CN(C)Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,2
CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2C(O)CCN2C(=O)C(C(O)CCN)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O,2
CC(=O)c1ccc(C2CC3(C)C(CCC3(O)C(F)(F)C(F)(F)F)C3CCC4=CC(=O)CCC4=C23)cc1,2
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(C(=O)O)CC21,2
Cc1cn2nc(C3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CCC(N)C1,2
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,2
CCc1noc(CC)c1C(=O)OC1C(C)=CC23C(=O)C(C=C(CO)C(O)C12O)C1C(CC3C)C1(C)C,2
CCCCCCCC(=O)O,2
NS(=O)(=O)c1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,2
CC12CCC3C(C(=O)C=C4CC(O)CCC43C)C1CCC2=O,2
CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(S(=O)Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,2
CCCC(Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,2
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2
CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,2
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCC(OC(=O)CN)CC4)c3)c2C1,2
Cc1ncccc1C(=O)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1C,2
NC(=O)c1ccc(C2CC2C(=O)N2CCN(C3CCC3)CC2)cc1,2
CCCCC1(CC)CS(=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2C(c2ccccc2)N1,2
CCOC(=O)Cc1c2n(c3c(F)cccc13)CC(OS(C)(=O)=O)CC2,2
COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,2
CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,2
Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1,2
NC(=O)COCC(=O)NCCOCCOCCOCCNC(=O)C1CSCC(=O)NC(CCCCNC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CON=Cc2ccc(F)cc2)C(=O)NC2CSSCC(NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC2=O)C(=O)NC(Cc2ccccc2)C(=O)N1,2
CC(C)c1nc2cc(O)ccc2c(=O)n1-c1ccc(C#N)cc1,2
Cc1cc(-c2nc(CN3CCNCC3)no2)cc2c1C(=O)N(Cc1ccc(OC(F)(F)F)cc1)C2,2
OCC1OC(Sc2cncc(Br)c2)C(O)C(n2cc(-c3cc(F)c(F)c(F)c3)nn2)C1O,2
Cc1cc(-c2ncnn2C)c2cccc(OCc3c(Cl)cc(F)cc3C(C)NC(=O)COC(F)F)c2n1,2
O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O,2
COCC1CN(C(=O)C2(F)CN(C3CCCC3)CC2c2ccc(OC)cc2)CC1c1ccc(C(F)(F)F)cc1N1CCC(C(=O)O)CC1,2
Cn1cc(C(=O)O)c2ccc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21,2
Fc1cc(F)c2c(c1)CC(n1c(CCNCc3ccccc3)c[nH]c1=S)CO2,2
Cn1cc(-c2cnc3cnn(S(=O)(=O)c4cnc5ccc(-c6cnn(C)c6)cn45)c3c2)cn1,2
CCN1C(C(=O)NC23CCC(C(=O)O)(CC2)CC3)C(c2cccc(Cl)c2F)C2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,2
Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,2
O=C(CCc1c(-c2ccc(F)cc2)[nH]c2c(F)cc(F)cc12)NC1C(=O)NCC1O,2
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,2
O=C(NS(=O)(=O)c1ccc(NCC2COCCO2)c([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,2
CC(C(C(=O)Nc1cc(C(CC(=O)O)C2CC2)ccc1Cl)c1ccc(Cl)cc1)C(F)(F)F,2
CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,2
NC(N)=NN=CC=Cc1cccn1-c1ccccc1[N+](=O)[O-],2
CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)CN(C(C)C)C(C(=O)N3CC(N(C)C)C3)C4)n[nH]c2c1,2
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1,2
COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,2
CC(C)(O)C1CCC(Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,2
CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2cc(O)ccc2O1,2
CC(=O)c1nn(CC(=O)N2C(C(=O)Nc3nc(Br)ccc3C)CC3(C)CC23)c2ccc(-c3cnc(C)nc3)cc12,2
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NC1CCCNC1)O2,2
CC(C)(O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1,2
NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,2
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,2
O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12,2
COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1,2
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,2
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,2
CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3csc(NC(C)=O)c3C2=O)ccc1OC,2
CCC1NC(=O)C(C(O)C(C)CCCCCCNC(C)=O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(CC(C)C)N(C)C(=O)C(C)N(C)C1=O,2
COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,2
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,2
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,2
Cc1nc(Nc2cccc(N3CC=CC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N(C(C)C1CC1)C2,2
CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(F)n1,2
Cc1nc2ncn(C)c2c(=O)n1Cc1nc(C2COC(c3ccc(Cl)cc3)C2)no1,2
CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,2
Cc1cn2c(nc1=O)OC1C(O)C(CO)OC12,2
COc1ccnc(F)c1,2
O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,2
CCCCC(C)(CO)Nc1nc(N)nc2cc(F)cnc12,2
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,2
CN(C)CC=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC(CO)c4ccccc4)c23)c1,2
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(CC(O)CO)cnc21,2
CC1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4CC4CCO4)CC3)c2O1,2
COC(=O)CCCC=C(C)C1CCC2C3CC=C4CC(OC5C=CC(OC(C)=O)C(COC(C)=O)O5)CCC4(C)C3CCC12C,2
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21CC,2
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,2
O=C(C(CO)c1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2,2
Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2cccc(F)c2)sc1Cl,2
CC(Cn1c(=O)nc(Nc2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,2
COc1ccc(CN2CC3(CCNC(=O)C3)C2=O)cc1,2
NCCCC(=O)O,2
COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,2
Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,2
COc1ccc(CN2CCN(CCOC(=O)c3cccnc3)CC2)c(OC)c1OC,2
NC(C(=O)N1CCCC1)C(O)c1ccncc1,2
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O)C(C)CC)C(C)O)C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(N)=O,2
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)cc2)cc1,2
COC1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5CC(CS(C)(=O)=O)C5C)c4cn3)n2)CC1F,2
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,2
CC(Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,2
COc1cc(-c2cnc3cc(OCCN4CCOCC4)ccn23)cc2c1C(=O)N(CC(F)(F)F)CC2,2
Cc1cnc(-c2cc(OC3CCOC3)cc(C(=O)NC(C)c3cnc(C(F)(F)F)nc3)c2)s1,2
O=C(O)CC1CC(c2ccccc2)=NO1,2
C=CCc1cccc(C=NNC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,2
Fc1ccc(F)c(C2CCCN2c2ccn3ncc(-n4cc(C(F)(F)F)cn4)c3n2)c1,2
Cc1nn(C)cc1-c1nc2ncc(Cl)c(N3CCN(Cc4ccc(Cl)cc4)CC3)c2[nH]1,2
C=C(C)C(=O)Nc1ccc(-c2c(-c3ccc(Oc4nccc(C)n4)c(F)c3)c3c(N)ncnc3n2C)cc1,2
Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,2
COCc1cc(C(=O)Nc2cc(C3CCC(OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,2
CCOCC12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,2
CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,2
CC(C)CC(C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,2
CC(=O)N1CCC(Nc2cc(C(=O)NCC(O)CN3CCc4ccccc4C3)ncn2)CC1,2
COc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCC(C(C)(C)O)CC4)cc(F)cc23)cc1NS(C)(=O)=O,2
CC(C)Cc1ccc(-c2nc(-c3ccc(CNC4CC(C(=O)O)C4)c(F)c3)no2)cc1,2
CCCCCCCCCC(=CC1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,2
CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,2
Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn(C(C)c3ccccn3)c2c1,2
CC(=O)c1ccc2c(c1)C1C=CCC1C(c1cc3c(cc1Br)OCO3)N2,2
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,2
O=C(O)CC(=O)C(=O)O,2
CC(N)C(=O)NC(CCC(N)=O)C(=O)O,2
CCC(C(=O)Nc1ccc(C(N)=O)c(F)c1)n1cc(OC)c(-c2cc(Cl)ccc2-n2cc(C(F)(F)F)nn2)cc1=O,2
CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,2
Cn1cc2cc(C(F)(F)c3nnc4ccc(-c5cnn(C6CC6)c5)nn34)c(F)cc2n1,2
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,2
O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12,2
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nn[nH]n1,2
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,2
Cc1nc(-c2ccccc2F)c(C(=O)NC(Cc2ccccc2)C(=O)C(N)=O)o1,2
CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21,2
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,2
Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1,2
CC(c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC(C4CCCN(CCO)C4)C3)nc21,2
Fc1ccccc1Cc1nc(-c2n[nH]c(C(F)(F)F)n2)cn2ccnc12,2
COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn(C4CCOC4)c23)c1C,2
COCC(C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,2
CCCCC1(CC)CS(=O)(=O)c2ccc(N(C)C)cc2C(c2cccc(NC(=O)NC3OC(COS(=O)(=O)O)C(O)C(OCc4ccccc4)C3O)c2)C1O,2
CCC(CC)c1cc(NC2CCC(N)C2)n2nccc2n1,2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OCc2ccccc2)C(C)O1,2
Cc1ccc(C(=O)N2CCOCC2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,2
CC(=NNC(=O)c1cccc(S(=O)(=O)N2CCN(C)CC2)c1)c1cc(Cl)ccc1O,2
CC1(C)CC(O)CC(C)(C)N1[O],2
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,2
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,2
CCCCCCCCCCCCCCCC(=O)NCCCCC(N)C(=O)NCCCNCCCCNCCCN,2
CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,2
Cc1cc(-c2ccccc2C(C)OCC(O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,2
Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)C=CCN(C)C)C2)ccn1,2
Cc1cc(-c2ccc3c(c2)CCC3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,2
CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2,2
CCCCCC1(CCCCC)Cc2c(cc(C(C)(C)C)c(O)c2C(C)(C)C)O1,2
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,2
CCCOc1ccc2c(c1)C(c1ccc(OC)cc1OCCO)C(C(=O)O)C2c1ccc2c(c1)OCO2,2
Cc1c(CCO)sc[n+]1CCCCCCCCCCCC[n+]1csc(CCO)c1C,2
CCC(C)(C)C(=O)O,2
CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)C=Cc2ccc(Cl)s2)C1=O,2
CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,2
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3C4CCC(C4)C3N(Cc3ccc(F)cc3)C1=O)N2,2
CC(n1cnc2cc(Cl)ccc2c1=O)C(O)(Cn1cncn1)c1ccc(F)cc1F,2
CC1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,2
CC1c2cccc(CCC(C)(C)O)c2CC(CO)N1C(=O)Cc1c(Cl)cccc1Cl,2
CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,2
CC1Cc2c([nH]c3cc(Cl)c(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,2
CC1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,2
CC1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)C(C)CN1Cc1ccc(F)cc1,2
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,2
CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,2
CC1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,2
CCCSc1nc(N2CCCC(CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,2
COC(=O)C(N)CCCNC(=N)N[N+](=O)[O-],2
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,2
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,2
CNC(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1,2
C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C1CCOCC1,2
CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,2
COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1,2
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,2
COCCOCCOc1ccc(C2=NC(C)(C(=O)O)CS2)c(O)c1,2
COC(=O)c1c(Cl)cccc1-c1ccc(C(C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,2
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,2
CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)NC3CCOC3)cn2)c1,2
CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2
COCCCCn1c(C(=O)N(CC(C)C)C2CNCC(C(=O)N3CCOCC3)C2)nc2ccccc21,2
CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,2
CCCN(C)C(=O)OCc1c(-c2ccc(OC3CCCC(C(=O)O)C3)c(C)n2)nnn1C,2
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2
CC(NC(=O)C(C)(F)F)C(Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,2
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,2
CC1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,2
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,2
COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNCC(O)c1ccc(O)c2[nH]c(=O)ccc12,2
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,2
CN1CCN(c2cc(-c3ccncc3)c(-c3ccc4ccccc4c3)nn2)CC1,2
CN1C(=O)C(NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,2
CN1C(=O)CCC1c1cccnc1,2
CNC(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,2
CN(CC1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,2
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,2
CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,2
CNC(=O)CC1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,2
CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1ccc(C)nc1C,2
COc1cccc(C(C)NCCCc2ccccc2Cl)c1,2
CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,2
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,2
COc1ccc2c(c1)C1(CC1c1ccc3c(C=Cc4ccc(CN5CC(C)OC(C)C5)cc4)n[nH]c3c1)C(=O)N2,2
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,2
COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,2
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,2
COc1ccc2c(OC3CC4C(=O)NC5(P(=O)(O)Cc6c(F)cccc6F)CC5CCCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl,2
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)O)CC5C=CCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,2
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,2
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,2
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,2
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2
CCCC(c1ccc(C(=O)NCCC(=O)O)cc1)C(c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,2
COc1ccccc1C(Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,2
CCNc1cc(O)c2c(c1)C=CCC(O)C(O)C(=O)C=CC(C)C(C)OC2=O,2
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1C,2
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,2
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,2
Cc1cc(F)ccc1C1CNCCN1C(=O)N(C)C(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2
