,SMILES,Molskill
146,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5,4.9523096
147,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CN=C(F)C=C4)=C3C=C2)=O)C=C1C#CC5=CNC6=C5C=CC=N6,13.710518
148,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(F)N=C4)=C3C=C2)=O)C=C1C#CC5=CN(C)C6=C5C=CC([N+]([O-])=O)=C6,17.631468
149,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC=NC6=C5C=NN6,5.4920564
150,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC(C=CN6)=C6N=C5,5.9423947
151,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5,-1.4090776
152,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(OCOC)C=C4)=C3C=C2)=O)C=C1C#CC5=CC(C=NN6)=C6N=C5,5.5892696
153,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CC=NC6=C5C=NN6,9.729713
154,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CN=C(NC(C)=O)C=C5,3.0142527
155,CC1=CC=C(C(NC2=CC(N(C)C=C3C4=CC=C(C#N)C=C4)=C3C=C2)=O)C=C1C#CC5=CNC6=C5C=CC=N6,11.928187
156,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=CC=CC=C4)=O)C=C3,-1.6675255
157,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(CCCC5)C5=CC=C4)=O)C=C3,-2.0102308
158,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(OCCO5)C5=CC=C4)=O)C=C3,-4.218757
159,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=C(C=CC=C5)C5=CC=C4)=O)C=C3,2.9307923
160,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC([C@H](NC4CCCC4)CC(C)C)=O)C=C3,-0.77613413
161,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC([C@H](NC4CCCCC4)CC5CCCCC5)=O)C=C3,-0.53345513
162,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC([C@H](NC4CCCCC4)CC5=CC=CC=C5)=O)C=C3,-0.44058228
163,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=CC=CC=C4)=O)C=C3F,-3.9520335
164,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NC(C4=CC=CC=C4)=O)C(F)=C3,4.244715
165,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(NCC4=CC=CC=C4)C=C3,-3.2902045
166,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCC5(CC5)CC4)C=C3,-3.7533822
167,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(C4=CCN(C)CC4)C=C3,-0.73446256
168,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(C4CCN(C)CC4)C=C3,-2.955501
169,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCC5(OCCO5)CC4)C=C3,5.0054727
170,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCN(C)CC4)C=C3,-8.078357
171,O=C(N1N=C(C2=CC=CN=C2)N=C1N)C3=CC=C(N4CCN(C)CC4)C=C3,-6.320094
172,O=C(N1N=C(C2=CC=NC=C2)N=C1N)C3=CC=C(N4CCN(C)CC4)C=C3,-8.296392
173,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC(N4CCC5(OCCO5)CC4)=CC=C3,4.7895823
174,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC(N4CCN(C)CC4)=CC=C3,-7.757726
175,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N(C)CCN(C)C)C=C3,-3.769226
176,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCN(CCO)CC4)C=C3,-6.093756
177,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCN(CCOC)CC4)C=C3,-6.865175
178,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=C(N4CCN(C(C)C)CC4)C=C3,-7.6153855
179,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC(C)=C(N4CCN(C(C)C)CC4)C=C3,-6.9581857
180,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC(OC)=C(N4CCN(C(C)C)CC4)C=C3,-2.9119716
181,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC(C)=C(N4CCN(C(C)C)CC4)C(C)=C3,0.41999745
182,O=C(N1N=C(C2=CC=C(F)C=N2)N=C1N)C3=CC=C(N4CCN(C(C)C)CC4)C=C3,-7.9002414
183,O=C(N1N=C(C2=CC=C(Cl)C=N2)N=C1N)C3=CC=C(N4CCN(C(C)C)CC4)C=C3,-7.2483225
184,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=CC=CC4=C3C=CC=C4,-5.9909377
185,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C(C)C)CC5)C=C3,-1.6255856
186,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=N4)=C(N5CCN(C(C)C)CC5)C=C3,3.0806851
187,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(OCCO4)=C(N5CCN(C(C)C)CC5)C=C3,-6.3729644
188,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C6CC6)CC5)C=C3,0.7259058
189,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C6COC6)CC5)C=C3,-4.866572
190,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C6CCCC6)CC5)C=C3,1.2571522
191,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C6CCCCC6)CC5)C=C3,1.4887346
192,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C(N(C)C)=O)CC5)C=C3,7.9769645
193,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(S(=O)(C(C)C)=O)CC5)C=C3,0.95968044
194,O=C(N1N=C(C2=CC=CC=N2)N=C1N)C3=C4C(C=CC=C4)=C(N5CCN(C(C)C)CCC5)C=C3,-5.7688146
195,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=CC=C4)N(CC5CCOCC5)CC2,-11.589956
196,COC(C(OCC)=C1)=CC2=C1C(CCC3=CNC4=C3C=CC=C4)N(CC5CCOCC5)CC2,-13.361683
197,CC1=CC2=C(C=C1OC)CCN(CC3CCOCC3)C2CCC4=CNC5=C4C=CC=C5,-13.154943
198,FC1=CC2=C(C=C1OC)CCN(CC3CCOCC3)C2CCC4=CNC5=C4C=CC=C5,-11.300201
199,OC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=CC=C4)N(CC5CCOCC5)CC2,-16.43614
200,OC1=CC2=C(C=C1OC)CCN(CC3CCOCC3)C2CCC4=CNC5=C4C=CC=C5,-16.23382
201,OC(C(O)=C1)=CC2=C1C(CCC3=CNC4=C3C=CC=C4)N(CC5CCOCC5)CC2,-15.793762
202,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6CCOCC6)CC1,-5.950712
203,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(F)C=C4)N(CC5CCOCC5)CC2,-10.755102
204,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(Cl)C=C4)N(CC5CCOCC5)CC2,-12.469527
205,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(Br)C=C4)N(CC5CCOCC5)CC2,-6.51647
206,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(C)C=C4)N(CC5CCOCC5)CC2,-9.46248
207,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(OC)C=C4)N(CC5CCOCC5)CC2,-7.374883
208,COC(C(OC)=C1)=CC2=C1[C@@H](CCC3=CNC4=C3C=C(OC)C=C4)N(CC5CCOCC5)CC2,-7.374883
209,COC(C(OC)=C1)=CC2=C1[C@H](CCC3=CNC4=C3C=C(OC)C=C4)N(CC5CCOCC5)CC2,-7.374883
210,COC(C(OC)=C1)=CC2=C1C(CCC3=CNC4=C3C=C(O)C=C4)N(CC5CCOCC5)CC2,-5.748738
211,CCN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-5.0304346
212,CCCN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-5.2652965
213,CC(C)N1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-1.925076
214,CC(C)CN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-9.934249
215,CC(C)CCN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-10.483461
216,COCCN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-5.3505673
217,O=CN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-3.1875644
218,O=C(C)N1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1,-2.450626
219,NC(CN1C(CCC2=CNC3=C2C=CC=C3)C4=C(C=C(OCO5)C5=C4)CC1)=O,0.9625596
220,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6CCCCC6)CC1,-7.195514
221,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6=CC=CC=C6)CC1,-2.2366703
222,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6=CC=NC=C6)CC1,-0.25121272
223,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6=CN=CN=C6)CC1,-2.4793706
224,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CCC6CCOCC6)CC1,-2.1296837
225,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)N(CC6CCNCC6)CC1,-1.4204686
226,CN(CC1)CCC1CN2C(CCC3=CNC4=C3C=CC=C4)C5=C(C=C(OCO6)C6=C5)CC2,-5.169076
227,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CSC5=C4C=CC=C5)N(CC6CCOCC6)CC1,-6.66882
228,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=N5)N(CC6CCOCC6)CC1,0.933421
229,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CC5=C(N4)C=CC=C5)N(CC6CCOCC6)CC1,-11.388335
230,C1(C=C(OCO2)C2=C3)=C3C(CCN4C(C=CC=C5)=C5C=C4)N(CC6CCOCC6)CC1,2.9305348
231,CN1C(C=CC=C2)=C2C(CCC3C4=C(C=C(OCO5)C5=C4)CCN3CC6CCOCC6)=C1,-5.0120053
232,OCN1C(C=CC=C2)=C2C(CCC3C4=C(C=C(OCO5)C5=C4)CCN3CC6CCOCC6)=C1,-2.7569208
233,FC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-4.715761
234,FC1=CC(C(CC[C@@H]2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-4.715761
235,FC1=CC(C(CC[C@H]2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-4.715761
236,ClC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-9.064361
237,BrC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-3.2306294
238,CC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-4.7147946
239,COC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-2.1530676
240,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=C(OCC6=CC=CC=C6)C=C5)N(CC7CCOCC7)CC1,-5.212739
241,OC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,0.21080267
242,N#CC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2CC5CCOCC5)=CN6)=C6C=C1,-3.2765994
243,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=C5)NCC1,4.2878914
244,C1(C=C(OCO2)C2=C3)=C3[C@@H](CCC4=CNC5=C4C=CC=C5)NCC1,4.2878914
245,C1(C=C(OCO2)C2=C3)=C3[C@H](CCC4=CNC5=C4C=CC=C5)NCC1,4.2878914
246,C1(C=C(OCO2)C2=C3)=C3C(CCC4=CNC5=C4C=CC=N5)NCC1,11.149439
247,FC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2)=CN5)=C5C=C1,4.6288643
248,CC1=CC(C(CCC2C3=C(C=C(OCO4)C4=C3)CCN2)=CN5)=C5C=C1,2.5666208
249,CN(C)S(=O)(=O)c1cccc(c1)C(=O)N2CCCC[C@@H]2C(=O)Nc3ccc(Cl)c(Cl)c3,0.04339135
250,Clc1ccc(NC(=O)[C@H]2CCCCN2C(=O)c3cccc(c3)S(=O)(=O)N4CC(C4)C#N)cc1Cl,1.1170186
251,C[C@H](NC(=O)[C@H]1CCCCN1C(=O)c2cccc(c2)S(=O)(=O)N3CC(C3)C#N)c4ccc(Cl)c(Cl)c4,-5.833444
252,C[C@@H](NC(=O)[C@H]1CCCCN1C(=O)c2cccc(c2)S(=O)(=O)N3CC(C3)C#N)c4ccc(Cl)c(Cl)c4,-5.833444
253,C[C@@H](NC(=O)[C@H]1CCCCN1C(=O)c2cccc(c2)S(=O)(=O)N3CC(C3)C#N)c4ccc(Cl)cc4,-8.112986
254,FC(F)(F)c1ccc(CNC(=O)C2CCCCN2C(=O)c3cccc(c3)S(=O)(=O)N4CC(C4)C#N)cc1,1.2228144
255,FC(F)(F)c1ccc(CNC(=O)[C@H]2CCCN2C(=O)c3cccc(c3)S(=O)(=O)N4CC(C4)C#N)cc1,0.90201366
256,FC(F)(F)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)c3cccc(c3)S(=O)(=O)N4CC(C4)C#N)cc1,0.90201366
257,FC(F)(F)c1ccc(CNC(=O)[C@H]2CCN2C(=O)c3cccc(c3)S(=O)(=O)N4CC(C4)C#N)cc1,-2.4264512
258,C[C@@H](N(C)C(=O)c1cccc(c1)S(=O)(=O)N2CC(C2)C#N)C(=O)NCc3ccc(cc3)C(F)(F)F,3.5928106
259,FC(F)(F)c1ccc(CNC(=O)[C@H]2CCCN2C(=O)c3cccc(c3)C(=O)N4CC(C4)C#N)cc1,0.85213697
260,CN(C)S(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)NCc3ccc(cc3)C(F)(F)F,3.7290268
261,CC(C)S(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)NCc3ccc(cc3)C(F)(F)F,0.15414846
262,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)NCc3ccc(cc3)C(F)(F)F,-6.091361
263,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3CC3)c4ccc(cc4)C(F)(F)F,-9.489023
264,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3CC3)c4ccc(cc4F)C(F)(F)F,0.4839033
265,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3CC3)c4ccc(c(F)c4)C(F)(F)F,-3.078319
266,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3CC3)c4cc(F)c(cc4F)C(F)(F)F,3.3594933
267,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3CCC3)c4ccc(cc4F)C(F)(F)F,2.0972347
268,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3COC3)c4ccc(cc4)C(F)(F)F,-4.078513
269,CS(=O)(=O)c1cccc(c1)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C3COC3)c4cc(F)c(Cl)cc4F,3.2179809
270,C[C@@H]1C[C@@H](N(C1)C(=O)c2cccc(c2)S(=O)(=O)C)C(=O)N[C@H](C3CC3)c4ccc(cc4F)C(F)(F)F,-2.1640167
271,C[C@H]1C[C@@H](N(C1)C(=O)c2cccc(c2)S(=O)(=O)C)C(=O)N[C@H](C3CC3)c4ccc(cc4F)C(F)(F)F,-2.1640167
272,C[C@@H]1CC[C@@H](N1C(=O)c2cccc(c2)S(=O)(=O)C)C(=O)N[C@H](C3CC3)c4ccc(cc4F)C(F)(F)F,-0.5904818
273,C[C@H]1CC[C@@H](N1C(=O)c2cccc(c2)S(=O)(=O)C)C(=O)N[C@H](C3CC3)c4ccc(cc4F)C(F)(F)F,-0.5904818
274,C[C@@H]1CCN([C@H]1C(=O)N[C@H](C2CC2)c3ccc(cc3F)C(F)(F)F)C(=O)c4cccc(c4)S(=O)(=O)C,3.7913299
275,CS(=O)(=O)c1cccc(c1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4CC4)c5ccc(cc5F)C(F)(F)F,2.279427
276,CS(=O)(=O)c1cccc(c1)C(=O)N2C[C@@H]3C[C@@H]3[C@@H]2C(=O)N[C@H](C4CC4)c5ccc(cc5F)C(F)(F)F,2.6759415
277,CS(=O)(=O)c1cccc(c1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4COC4)c5ccc(cc5F)C(F)(F)F,5.86713
278,CS(=O)(=O)c1cncc(c1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4CC4)c5ccc(cc5F)C(F)(F)F,3.147757
279,CS(=O)(=O)c1cc(ccn1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4CC4)c5ccc(cc5F)C(F)(F)F,4.710053
280,CS(=O)(=O)c1cncc(c1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4CC4)c5cc(F)c(cc5F)C(F)(F)F,5.5481505
281,CS(=O)(=O)c1cncc(c1)C(=O)N2[C@@H]3C[C@@H]3C[C@@H]2C(=O)N[C@H](C4CC4)c5cc(F)c(Cl)cc5F,1.6690863
282,CN(C1)CC1C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O,-11.810545
283,CC1(CN(C)C1)C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O,-1.7217944
284,CCC1(CN(C)C1)C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O.OC=O,5.4564877
285,CCCC1(CN(C)C1)C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O,-3.2003236
286,CC(C1)(CN1C(C)=O)C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O,-6.657344
287,CC1(CN(C)CC1)C(c1ccccc1)(c(cc1)ccc1OC(F)(F)F)O,-7.1268764
288,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c(cccc1)c1F)O,-2.843964
289,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c(cccc1)c1Cl)O,-2.909698
290,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O,-1.9902736
291,CC1(CN(C)C1)[C@](c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O,-1.9902736
292,CC1(CN(C)C1)[C@@](c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O,-1.9902736
293,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c(cc1)ccc1Cl)O,-1.655086
294,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cc(OC)ccc1)O,-2.3766708
295,CC1(CN(C)C1)C(c(cc1)ccc1OC)(c(cc1)ccc1OC(F)(F)F)O,-0.9394985
296,CC(C)COc1cccc(C(C2(C)CN(C)C2)(c(cc2)ccc2OC(F)(F)F)O)c1,-6.015302
297,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cc(N2CCCC2)ccc1)O,-6.488179
298,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cncc(OC)c1)O,-0.7552816
299,CCOc1cc(C(C2(C)CN(C)C2)(c(cc2)ccc2OC(F)(F)F)O)cnc1,6.7783523
300,CC(C)c1ccc(C(C2(C)CN(C)C2)(c2nc(N3CCCC3)ccc2)O)cc1.OC=O,1.1077565
301,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cc(N2CCCC2)ncc1)O.OC=O,1.9717771
302,CC1(CN(C)C1)[C@](c(cc1)ccc1OC(F)(F)F)(c1cncc(N2CCCC2)c1)O,-3.3649602
303,CC1(CN(C)C1)C(c(cc1)ccc1OC(F)(F)F)(c1cnnc(N2CCCC2)c1)O.OC=O,2.4436288
304,CN(C1)CC1(C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O)F,-6.608781
305,CN(C1)CC1(CO)C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O,-0.24467564
306,CN(C1)CC1(C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O)C#N,-7.586125
307,CN(C1)CC1(C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O)O,1.2939674
308,CN(C1)CC1(C(c(cc1)ccc1OC(F)(F)F)(c1cccc(Cl)c1)O)C(N)=O,-6.5242476
309,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cncc(N3CCCC3)c2)O)cc1,-2.583912
310,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cncc(N(CC3)C[C@@H]3O)c2)O)cc1,-0.4437021
311,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cncc(N(CC3)C[C@H]3O)c2)O)cc1,-0.4437021
312,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(CC3)C[C@@]3(C)O)cnc2)O)cc1,4.3298025
313,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cncc(N(CC3)C[C@H]3C(C)(C)O)c2)O)cc1,-9.011364
314,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N3CCOCC3)cnc2)O)cc1,-4.853967
315,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N3CC(C4)OC4C3)cnc2)O)cc1,6.5639043
316,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(C[C@H]3F)C[C@@H]3F)cnc2)O)cc1,4.1521206
317,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(CCC3)C3=O)cnc2)O)cc1,8.970118
318,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(CCO3)C3=O)cnc2)O)cc1,8.616324
319,CC(C)C(CC1=O)CN1c1cncc([C@](C2(C)CN(C)C2)(c2ccc(C(C)C)cc2)O)c1,5.8755965
320,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(CC(C3)c4c[n](C)nc4C)C3=O)cnc2)O)cc1,4.3507614
321,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cnnc(N3CCCC3)c2)O)cc1.OC=O,3.8070211
322,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(N(CC3(CC3)C3)C3=O)nnc2)O)cc1.OC=O,11.9297
323,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cccc(-c3nc(COC)n[o]3)c2)O)cc1,-6.996455
324,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cccc(-c3nc(COC4CCOCC4)n[o]3)c2)O)cc1,-6.052056
325,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cccc(-c3nc(C4CCOCC4)n[o]3)c2)O)cc1,-6.4040737
326,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cccc(-c3n[o]c(C4CCOCC4)n3)c2)O)cc1.Cl,-6.50055
327,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(-c3n[o]c(C(C)(C)O)n3)cnc2)O)cc1,2.9740825
328,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(-c3n[o]c([C@](C)(C(F)(F)F)O)n3)cnc2)O)cc1,6.3852587
329,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(-c3n[o]c(C4(CCC4)O)n3)cnc2)O)cc1,5.8330607
330,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(-c3n[o]c(C(C)(C)COC)n3)cnc2)O)cc1,-3.6531525
331,CC(C)c1ccc([C@@](C2(C)CN(C)C2)(c2cc(-c3n[o]c(CC(C)(C)O)n3)cnc2)O)cc1,10.182488
332,C[C@@]12C(CC[C@]3([H])[C@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@@H]4[C@@H](C)CO)=CC(CC1)=O,15.508315
333,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(N=CC=N5)C[C@]4(C)[C@@]3([H])CC[C@@]21C,13.889734
334,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(SN=N5)C[C@]4(C)[C@@]3([H])CC[C@@]21C,14.97112
335,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(C=C(C=CC=C6)C6=N5)C[C@]4(C)[C@@]3([H])CC[C@@]21C,17.426352
336,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(C=NN5)C[C@]4(C)[C@@]3([H])CC[C@@]21C,15.610856
337,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(C=NN5C6=CC=CC=C6)C[C@]4(C)[C@@]3([H])CC[C@@]21C,15.857854
338,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=C(C=NC(N)=N5)C[C@]4(C)[C@@]3([H])CC[C@@]21C,14.828296
339,OC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C(C)(C)C5=NON=C5C[C@]4(C)[C@@]3([H])CC[C@@]21C,12.82532
